icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,fetch_time
ad90a3,AAL2297 ,United States,1635972442,1635972443,-97.0105,32.7723,708.66,False,87.46,0,-4.88,,777.24,0773,False,0,1635972444
a7b05e,N595E   ,United States,1635972444,1635972444,-96.381,32.4477,2461.26,False,141.14,314.7,-9.75,,2545.08,,False,0,1635972444
a21026,N232CF  ,United States,1635972413,1635972440,-97.8405,33.6016,4404.36,False,176.72,115.52,-6.5,,4518.66,,False,0,1635972444
a71337,JIA5126 ,United States,1635972442,1635972443,-96.3425,33.3589,5280.66,False,179.93,244.24,-2.28,,5402.58,0715,False,0,1635972444
a4634b,LXJ382  ,United States,1635972443,1635972443,-96.9285,33.4507,5196.84,False,192.08,171.22,15.28,,5326.38,,False,0,1635972444
a3ee0b,UPS2954 ,United States,1635972443,1635972444,-97.544,32.9606,5699.76,False,199.64,245.81,14.31,,5829.3,0514,False,0,1635972444
a582b7,XSR454  ,United States,1635972443,1635972443,-97.0123,32.6028,1440.18,False,99.77,354.38,0.33,,1493.52,7076,False,0,1635972444
ad3098,SWA923  ,United States,1635972223,1635972223,-96.8261,32.8308,160.02,False,72.41,316.44,-3.25,,243.84,,False,0,1635972444
a2f6b3,ENY4248 ,United States,1635972442,1635972443,-96.8921,32.9821,10363.2,False,180.17,226.97,0.0,,10568.94,1144,False,0,1635972444
a17527,AAL1129 ,United States,1635972139,1635972141,-97.01,32.8648,160.02,False,70.99,0,-4.23,,228.6,5633,False,0,1635972444
ab7509,N8372R  ,United States,1635972422,1635972422,-97.3638,32.8095,91.44,False,23.51,10.08,-2.93,,259.08,,False,0,1635972444
a00711,N1000E  ,United States,1635972394,1635972399,-96.8239,32.8288,175.26,False,58.97,317.12,-2.6,,243.84,5750,True,0,1635972444
acf841,ENY4205 ,United States,1635972443,1635972443,-97.6013,32.4015,2720.34,False,154.65,46.48,-5.85,,2819.4,,False,0,1635972444
ace3be,N93EK   ,United States,1635972443,1635972443,-96.2559,32.5562,2834.64,False,134.32,275.27,-9.75,,2903.22,,False,0,1635972444
aa9bb8,AAL1710 ,United States,1635972327,1635972328,-97.01,32.8658,152.4,False,67.4,0.87,-3.9,,220.98,2641,False,0,1635972444
abbedb,AAL1213 ,United States,1635972442,1635972443,-97.0289,32.9485,647.7,False,108.65,2.44,5.53,,701.04,3463,False,0,1635972444
a23494,JSX284  ,United States,1635972443,1635972443,-97.178,32.7445,3886.2,False,160.95,260.99,12.03,,3985.26,3410,False,0,1635972444
ac20c4,SWA336  ,United States,1635972443,1635972444,-96.674,32.7218,1013.46,False,94.74,280.64,-4.88,,1066.8,2412,False,0,1635972444
a6fd40,N55BW   ,United States,1635972443,1635972443,-97.1259,32.3931,1592.58,False,135.41,73.22,-7.8,,1630.68,,False,0,1635972444
a0306c,FDX979  ,United States,1635972443,1635972444,-97.0481,33.8237,10370.82,False,203.4,258.18,0.0,,10553.7,1064,False,0,1635972444
a95d8e,,United States,1635972440,1635972442,-97.8916,32.5493,1066.8,False,74.06,327.19,-0.98,,1127.76,,False,0,1635972444
aa6a02,N770LA  ,United States,1635972341,1635972344,-96.8272,32.9473,213.36,False,56.0,339.57,-3.25,,289.56,1162,False,0,1635972444
acc59d,ENY3723 ,United States,1635972443,1635972443,-97.2692,32.6505,1432.56,False,100.53,216.05,0.33,,1478.28,,False,0,1635972444
a082d2,N132CA  ,United States,1635972443,1635972443,-96.484,32.7232,838.2,False,55.57,181.06,0.33,,868.68,,False,0,1635972444
ac6dbd,N90KJ   ,United States,1635972442,1635972443,-97.7809,33.1062,6004.56,False,82.85,290.35,8.45,,6164.58,,False,0,1635972444
a27569,N258CA  ,United States,1635972442,1635972443,-96.4913,32.8861,822.96,False,55.08,177.86,-2.6,,853.44,,False,0,1635972444
a1f432,N225GH  ,United States,1635972417,1635972418,-97.1474,32.7928,152.4,False,26.05,9.09,-8.45,,228.6,,False,0,1635972444
a0cd44,N1505P  ,United States,1635972443,1635972443,-97.4569,33.4462,3307.08,False,160.05,119.04,-4.88,,3406.14,,False,0,1635972444
a7a1b1,LXJ591  ,United States,1635972443,1635972443,-97.3,32.3479,2522.22,False,149.06,72.94,-8.45,,2590.8,,False,0,1635972444
a25c6e,ENY4167 ,United States,1635972443,1635972443,-97.1342,32.5687,1005.84,False,128.43,69.61,-6.18,,1074.42,4177,False,0,1635972444
ac0ca4,N876AD  ,United States,1635972443,1635972443,-96.8741,32.599,7010.4,False,199.94,170.22,0.33,,7170.42,6265,False,0,1635972444
a4ad27,EDG494  ,United States,1635972443,1635972443,-96.8774,32.8747,822.96,False,101.87,315.82,18.53,,861.06,,False,0,1635972444
aae597,AAL280  ,United States,1635972443,1635972443,-97.1607,32.7219,1760.22,False,125.53,180.23,-4.88,,1821.18,1124,False,0,1635972444
a05940,AAL1167 ,United States,1635972442,1635972443,-97.4502,32.9738,10363.2,False,212.55,290.1,0.0,,10530.84,6662,False,0,1635972444
ab1853,N814BB  ,United States,1635972443,1635972443,-96.129,32.1206,9166.86,False,177.07,10.89,5.85,,9433.56,4057,False,0,1635972444
ac250b,SWA1566 ,United States,1635972443,1635972443,-97.3172,32.9324,11269.98,False,251.63,110.21,0.0,,11490.96,,False,0,1635972444
a1c975,N214MD  ,United States,1635972443,1635972444,-96.7495,32.8506,518.16,False,85.12,314.51,-0.65,,579.12,3625,False,0,1635972444
a94105,ENY4165 ,United States,1635972443,1635972443,-96.3244,32.2791,4389.12,False,177.21,298.05,-7.8,,4533.9,,False,0,1635972444
acbc40,N92EL   ,United States,1635972328,1635972404,-96.0432,33.4451,800.1,False,76.2,272.32,-2.6,,868.68,,False,0,1635972444
a4529d,N378MG  ,United States,1635972443,1635972443,-97.1448,33.051,518.16,False,94.15,270.63,0.0,,586.74,6103,False,0,1635972444
a2b12d,UAL662  ,United States,1635972442,1635972443,-96.5579,33.2274,4831.08,False,173.28,227.17,-9.75,,4968.24,2623,False,0,1635972444
a1f1de,SWA2065 ,United States,1635972443,1635972444,-96.8274,33.18,1432.56,False,109.39,106.39,0.0,,1485.9,,False,0,1635972444
adca15,AAL2456 ,United States,1635972443,1635972443,-97.01,32.8471,266.7,False,75.11,0,-4.88,,335.28,3763,False,0,1635972444
a6a79c,N528KW  ,United States,1635972443,1635972443,-96.3783,33.56,10370.82,False,227.12,332.33,0.0,,10576.56,4113,False,0,1635972444
a2c90d,ENY4264 ,United States,1635972443,1635972443,-97.2451,32.9952,2796.54,False,139.45,242.3,7.8,,2880.36,5111,False,0,1635972444
a8bf6e,ENY4002 ,United States,1635972442,1635972443,-96.4219,32.8006,3261.36,False,183.39,117.57,-0.65,,3360.42,5237,False,0,1635972444
a06db4,AAL1068 ,United States,1635972443,1635972443,-96.6337,32.4736,2560.32,False,128.02,298.83,-6.18,,2644.14,6137,False,0,1635972444
a67258,N514X   ,United States,1635972443,1635972443,-97.9288,32.8239,8336.28,False,212.29,285.32,8.13,,8542.02,3671,False,0,1635972444
ac066b,AAL2104 ,United States,1635972443,1635972443,-97.0822,33.6633,6537.96,False,202.82,6.12,13.0,,6682.74,7062,False,0,1635972444
a05c59,AAL2198 ,United States,1635972444,1635972444,-97.0559,32.6703,845.82,False,86.43,0.68,0.98,,899.16,6603,False,0,1635972444
a9979f,SWA43   ,United States,1635972443,1635972443,-96.1073,32.1151,4655.82,False,168.25,325.34,-11.38,,4800.6,,False,0,1635972444
a6c1fe,N5342Y  ,United States,1635972433,1635972442,-96.5113,33.2749,822.96,False,46.23,42.75,-1.3,,868.68,,False,0,1635972444
a1701b,FDX3154 ,United States,1635972442,1635972443,-97.3252,33.0199,739.14,False,86.1,346.88,10.4,,784.86,,False,0,1635972444
a1e671,N221TR  ,United States,1635972443,1635972443,-97.801,32.7477,1120.14,False,83.02,187.48,0.0,,1158.24,5611,False,0,1635972444
a84a50,EJA633  ,United States,1635972442,1635972443,-96.8711,32.3944,5600.7,False,209.44,155.01,10.08,,5745.48,6203,False,0,1635972444
aa763f,AAL869  ,United States,1635972443,1635972443,-96.8304,33.3702,4861.56,False,213.19,36.76,10.73,,4983.48,2254,False,0,1635972444
a20690,N23EE   ,United States,1635972443,1635972443,-96.2981,32.3487,12496.8,False,261.82,113.14,0.0,,12717.78,4146,False,0,1635972444
a1cc4f,N215CH  ,United States,1635972443,1635972443,-96.8056,32.4293,1463.04,False,94.59,50.07,0.33,,1493.52,,False,0,1635972444
abd010,AAL1263 ,United States,1635972225,1635972225,-97.0099,32.8663,152.4,False,71.0,0.42,-3.25,,220.98,2745,False,0,1635972444
abdc76,ASH6043 ,United States,1635972443,1635972443,-96.6581,33.6427,8534.4,False,207.06,195.42,0.0,,8747.76,1134,False,0,1635972444
a992ab,N716DJ  ,United States,1635972442,1635972443,-96.7814,33.1389,998.22,False,106.3,146.85,-2.6,,1043.94,6530,False,0,1635972444
ab9f54,UAL790  ,United States,1635972443,1635972443,-97.0174,33.1222,11285.22,False,265.84,30.34,0.0,,11498.58,4034,False,0,1635972444
aa3839,SKW3254 ,United States,1635972443,1635972443,-96.8806,32.5497,1470.66,False,134.41,291.56,-5.85,,1524.0,4520,False,0,1635972444
a81f1a,EJA622  ,United States,1635972442,1635972443,-96.8198,32.9304,327.66,False,56.18,339.08,-2.93,,388.62,7750,False,0,1635972444
ab3133,DAL910  ,United States,1635972443,1635972443,-96.8072,33.4238,10058.4,False,253.05,104.6,0.0,,10248.9,1346,False,0,1635972444
acb4e9,ASH5846 ,United States,1635972294,1635972294,-97.055,32.8715,152.4,False,69.97,0.42,-4.23,,243.84,,False,0,1635972444
a8bcdd,NKS748  ,United States,1635972443,1635972443,-96.1883,32.068,6705.6,False,193.42,331.05,0.0,,6888.48,7056,False,0,1635972444
ad247c,ASH5740 ,United States,1635972443,1635972443,-96.9939,33.2583,3672.84,False,185.59,8.29,5.85,,3764.28,3460,False,0,1635972444
aa73a0,SWA5077 ,United States,1635972443,1635972443,-96.9252,32.9154,1242.06,False,120.7,311.03,8.45,,1280.16,,False,0,1635972444
acfd2c,AAL2714 ,United States,1635972439,1635972443,-97.011,32.6867,1135.38,False,93.63,0,0.0,,1188.72,,False,0,1635972444
a9c2de,SKW3249 ,United States,1635972443,1635972443,-97.0558,32.7513,807.72,False,85.91,359.66,-2.93,,853.44,2156,False,0,1635972444
a7f7a0,SKW3295 ,United States,1635972180,1635972182,-97.0549,32.8705,167.64,False,61.22,0.48,-3.58,,228.6,0624,False,0,1635972444
acdc6b,N928FM  ,United States,1635972443,1635972443,-96.6984,32.9496,12192.0,False,218.47,194.04,-0.33,,12397.74,2121,False,0,1635972444
a613e0,ASA158  ,United States,1635972442,1635972443,-96.626,32.9698,1432.56,False,106.06,153.19,-0.33,,1478.28,4055,False,0,1635972444
a1e8ad,N222CM  ,United States,1635972443,1635972443,-96.6679,32.7857,502.92,False,86.69,312.11,-0.98,,579.12,,False,0,1635972444
a98853,N713MP  ,United States,1635972443,1635972443,-96.1952,32.3209,2049.78,False,68.17,8.68,-0.33,,2110.74,,False,0,1635972444
aaf1f2,AAL1270 ,United States,1635972443,1635972443,-96.8241,32.9943,2918.46,False,157.6,116.15,15.61,,2994.66,3434,False,0,1635972444
a4d236,PEG650  ,United States,1635972443,1635972443,-96.8663,32.1952,14325.6,False,281.12,118.77,-0.33,,14538.96,,False,0,1635972444
a4a8e0,N4KR    ,United States,1635972443,1635972443,-96.6102,32.657,1432.56,False,85.6,283.2,-2.28,,1470.66,,False,0,1635972444
a4d200,N41CG   ,United States,1635972367,1635972367,-97.1996,33.1307,480.06,False,77.18,1.15,-3.58,,541.02,1515,False,0,1635972444
a1f9af,N2260M  ,United States,1635972440,1635972442,-97.5586,33.0475,701.04,False,61.84,188.13,0.33,,746.76,,False,0,1635972444
06a12f,QTR04C  ,Qatar,1635972378,1635972379,-97.0549,32.8713,144.78,False,68.94,0.43,-3.58,,213.36,2310,False,0,1635972444
a63975,N50VC   ,United States,1635972444,1635972444,-96.7756,32.7871,533.4,False,72.88,318.43,-4.55,,594.36,1520,False,0,1635972444
a47bd2,N3883Q  ,United States,1635972443,1635972443,-97.3184,32.5839,510.54,False,38.73,309.61,4.23,,556.26,,False,0,1635972444
ad90a3,AAL2297 ,United States,1635972476,1635972477,-97.0104,32.7987,541.02,False,79.74,359.63,-4.55,,609.6,0773,False,0,1635972477
a7b05e,N595E   ,United States,1635972477,1635972477,-96.4162,32.4773,2156.46,False,137.87,314.85,-4.88,,2240.28,,False,0,1635972477
a21026,N232CF  ,United States,1635972476,1635972476,-97.7331,33.5585,3992.88,False,167.28,115.7,-6.18,,4114.8,,False,0,1635972477
a71337,JIA5126 ,United States,1635972477,1635972477,-96.401,33.335,5143.5,False,168.88,243.98,-4.23,,5265.42,0715,False,0,1635972477
a4634b,LXJ382  ,United States,1635972476,1635972477,-96.9178,33.3929,5707.38,False,192.59,171.24,15.28,,5852.16,,False,0,1635972477
a3ee0b,UPS2954 ,United States,1635972477,1635972477,-97.6094,32.9359,6233.16,False,201.78,246.25,19.83,,6362.7,0514,False,0,1635972477
a582b7,XSR454  ,United States,1635972476,1635972476,-97.0111,32.6331,1440.18,False,99.81,0.89,0.0,,1501.14,7076,False,0,1635972477
ad3098,SWA923  ,United States,1635972223,1635972223,-96.8261,32.8308,160.02,False,72.41,316.44,-3.25,,243.84,,False,0,1635972477
a2f6b3,ENY4248 ,United States,1635972476,1635972476,-96.9494,32.956,10363.2,False,183.89,250.04,0.0,,10568.94,1144,False,0,1635972477
ab7509,N8372R  ,United States,1635972422,1635972422,-97.3638,32.8095,91.44,False,23.51,10.08,-2.93,,259.08,,False,0,1635972477
a00711,N1000E  ,United States,1635972394,1635972399,-96.8239,32.8288,175.26,False,58.97,317.12,-2.6,,243.84,5750,True,0,1635972477
acf841,ENY4205 ,United States,1635972476,1635972476,-97.5657,32.4332,2552.7,False,144.93,42.41,-5.2,,2644.14,,False,0,1635972477
ace3be,N93EK   ,United States,1635972477,1635972477,-96.3031,32.5599,2529.84,False,136.42,275.41,-9.1,,2598.42,,False,0,1635972477
aa9bb8,AAL1710 ,United States,1635972327,1635972328,-97.01,32.8658,152.4,False,67.4,0.87,-3.9,,220.98,2641,False,0,1635972477
abbedb,AAL1213 ,United States,1635972476,1635972476,-97.0272,32.9842,1051.56,False,123.19,3.59,16.26,,1089.66,3463,False,0,1635972477
a23494,JSX284  ,United States,1635972477,1635972477,-97.2345,32.7377,4305.3,False,160.21,261.51,10.08,,4427.22,3410,False,0,1635972477
ac20c4,SWA336  ,United States,1635972477,1635972477,-96.7052,32.7298,838.2,False,90.46,303.87,-5.53,,906.78,2412,False,0,1635972477
a6fd40,N55BW   ,United States,1635972477,1635972477,-97.0785,32.4002,1440.18,False,131.26,87.98,0.33,,1493.52,,False,0,1635972477
a0306c,FDX979  ,United States,1635972477,1635972477,-97.1205,33.8112,10363.2,False,203.3,258.32,0.0,,10546.08,1064,False,0,1635972477
a95d8e,,United States,1635972440,1635972466,-97.8916,32.5493,1066.8,False,77.2,317.7,6.5,,1112.52,,False,0,1635972477
aa6a02,N770LA  ,United States,1635972341,1635972344,-96.8272,32.9473,213.36,False,56.0,339.57,-3.25,,289.56,1162,False,0,1635972477
acc59d,ENY3723 ,United States,1635972476,1635972476,-97.289,32.6259,1432.56,False,100.45,203.55,-0.65,,1478.28,,False,0,1635972477
a082d2,N132CA  ,United States,1635972477,1635972477,-96.4828,32.7062,838.2,False,56.1,178.42,0.0,,868.68,,False,0,1635972477
ac6dbd,N90KJ   ,United States,1635972476,1635972476,-97.8088,33.1151,6248.4,False,84.18,290.76,7.15,,6416.04,,False,0,1635972477
a27569,N258CA  ,United States,1635972476,1635972476,-96.4905,32.8682,815.34,False,60.71,179.03,0.0,,845.82,,False,0,1635972477
a1f432,N225GH  ,United States,1635972417,1635972418,-97.1474,32.7928,152.4,False,26.05,9.09,-8.45,,228.6,,False,0,1635972477
a0cd44,N1505P  ,United States,1635972477,1635972477,-97.4056,33.4234,3261.36,False,161.54,117.71,-0.98,,3352.8,,False,0,1635972477
a7a1b1,LXJ591  ,United States,1635972477,1635972477,-97.2489,32.3612,2247.9,False,149.06,72.94,-8.13,,2308.86,,False,0,1635972477
a25c6e,ENY4167 ,United States,1635972477,1635972477,-97.0915,32.5822,830.58,False,127.77,69.74,-0.98,,899.16,4177,False,0,1635972477
ac0ca4,N876AD  ,United States,1635972477,1635972477,-96.8621,32.5392,7010.4,False,203.57,170.25,0.0,,7170.42,6265,False,0,1635972477
a4ad27,EDG494  ,United States,1635972476,1635972477,-96.8991,32.8993,1440.18,False,105.81,346.5,13.66,,1470.66,,False,0,1635972477
aae597,AAL280  ,United States,1635972477,1635972477,-97.1608,32.6844,1615.44,False,120.38,180,-4.55,,1676.4,1124,False,0,1635972477
a05940,AAL1167 ,United States,1635972477,1635972477,-97.5232,32.9963,10370.82,False,212.55,290.1,0.0,,10538.46,6662,False,0,1635972477
ab1853,N814BB  ,United States,1635972476,1635972476,-96.1172,32.1732,9334.5,False,178.08,10.82,4.55,,9601.2,4057,False,0,1635972477
ac250b,SWA1566 ,United States,1635972476,1635972477,-97.2332,32.9062,11269.98,False,251.14,110.25,0.0,,11490.96,,False,0,1635972477
a1c975,N214MD  ,United States,1635972477,1635972477,-96.7712,32.8689,518.16,False,85.49,314.76,-0.65,,579.12,3625,False,0,1635972477
a94105,ENY4165 ,United States,1635972476,1635972476,-96.373,32.312,4091.94,False,176.49,313.46,-9.43,,4229.1,,False,0,1635972477
acbc40,N92EL   ,United States,1635972328,1635972456,-96.0432,33.4451,800.1,False,74.64,271.97,-1.95,,876.3,,False,0,1635972477
a4529d,N378MG  ,United States,1635972477,1635972477,-97.1796,33.0522,502.92,False,93.23,272.85,-0.65,,571.5,6103,False,0,1635972477
a2b12d,UAL662  ,United States,1635972476,1635972476,-96.6045,33.1919,4511.04,False,174.56,228.46,-5.2,,4640.58,2623,False,0,1635972477
a1f1de,SWA2065 ,United States,1635972477,1635972477,-96.7896,33.1706,1432.56,False,110.52,106.49,0.0,,1485.9,,False,0,1635972477
adca15,AAL2456 ,United States,1635972461,1635972465,-97.01,32.8592,190.5,False,73.05,0,-3.9,,259.08,3763,False,0,1635972477
a6a79c,N528KW  ,United States,1635972477,1635972477,-96.4166,33.6212,10370.82,False,227.12,332.33,0.0,,10576.56,4113,False,0,1635972477
a2c90d,ENY4264 ,United States,1635972477,1635972477,-97.2866,32.9696,3093.72,False,147.86,232.49,6.83,,3185.16,5111,False,0,1635972477
a8bf6e,ENY4002 ,United States,1635972476,1635972476,-96.3636,32.775,3261.36,False,184.54,117.57,0.0,,3352.8,5237,False,0,1635972477
a06db4,AAL1068 ,United States,1635972476,1635972476,-96.6745,32.4914,2331.72,False,130.96,288.08,-7.8,,2400.3,6137,False,0,1635972477
a67258,N514X   ,United States,1635972476,1635972476,-98.0028,32.8411,8656.32,False,214.05,285.47,10.08,,8862.06,3671,False,0,1635972477
ac066b,AAL2104 ,United States,1635972477,1635972477,-97.0743,33.7262,6911.34,False,206.91,5.99,10.73,,7048.5,7062,False,0,1635972477
a05c59,AAL2198 ,United States,1635972476,1635972477,-97.0557,32.6958,853.44,False,87.46,0,0.0,,906.78,6603,False,0,1635972477
a9979f,SWA43   ,United States,1635972476,1635972476,-96.1408,32.1559,4198.62,False,165.81,325.62,-21.13,,4366.26,,False,0,1635972477
a6c1fe,N5342Y  ,United States,1635972476,1635972476,-96.4958,33.2864,822.96,False,45.11,45,0.0,,868.68,,False,0,1635972477
a1701b,FDX3154 ,United States,1635972475,1635972476,-97.3383,33.0488,914.4,False,120.78,315.69,18.86,,960.12,,False,0,1635972477
a1e671,N221TR  ,United States,1635972468,1635972468,-97.804,32.7292,1127.76,False,80.03,188.13,0.33,,1158.24,5611,False,0,1635972477
a84a50,EJA633  ,United States,1635972477,1635972477,-96.8384,32.3352,5958.84,False,211.27,154.93,10.08,,6111.24,6203,False,0,1635972477
aa763f,AAL869  ,United States,1635972476,1635972476,-96.7839,33.4222,5219.7,False,218.64,36.87,10.08,,5341.62,2254,False,0,1635972477
a20690,N23EE   ,United States,1635972476,1635972477,-96.2129,32.3178,12496.8,False,261.82,113.14,0.0,,12717.78,4146,False,0,1635972477
a1cc4f,N215CH  ,United States,1635972476,1635972476,-96.7803,32.4479,1463.04,False,95.53,48.93,0.0,,1485.9,,False,0,1635972477
abd010,AAL1263 ,United States,1635972225,1635972225,-97.0099,32.8663,152.4,False,71.0,0.42,-3.25,,220.98,2745,False,0,1635972477
abdc76,ASH6043 ,United States,1635972476,1635972477,-96.6781,33.5822,8534.4,False,208.05,195.34,0.0,,8755.38,1134,False,0,1635972477
a992ab,N716DJ  ,United States,1635972476,1635972476,-96.7601,33.1116,906.78,False,108.3,146.23,-2.6,,952.5,6530,False,0,1635972477
abdc78,SWA1959 ,United States,1635972475,1635972475,-97.9998,33.6501,5791.2,False,195.09,113.79,-8.45,,5935.98,7730,False,0,1635972477
ab9f54,UAL790  ,United States,1635972477,1635972477,-96.969,33.1915,11277.6,False,265.66,30.49,0.33,,11490.96,4034,False,0,1635972477
aa3839,SKW3254 ,United States,1635972476,1635972477,-96.923,32.5638,1432.56,False,117.79,291.52,-0.33,,1485.9,4520,False,0,1635972477
a81f1a,EJA622  ,United States,1635972477,1635972477,-96.8268,32.9468,213.36,False,54.99,340.89,-3.25,,281.94,7750,False,0,1635972477
ab3133,DAL910  ,United States,1635972476,1635972477,-96.7199,33.4048,10058.4,False,252.68,104.74,0.0,,10256.52,1346,False,0,1635972477
acb4e9,ASH5846 ,United States,1635972294,1635972294,-97.055,32.8715,152.4,False,69.97,0.42,-4.23,,243.84,,False,0,1635972477
a8bcdd,NKS748  ,United States,1635972477,1635972477,-96.2224,32.1199,6492.24,False,195.32,330.67,-5.53,,6682.74,7056,False,0,1635972477
ad247c,ASH5740 ,United States,1635972476,1635972477,-96.9846,33.3126,4130.04,False,186.03,8.11,13.66,,4229.1,3460,False,0,1635972477
aa73a0,SWA5077 ,United States,1635972476,1635972477,-96.9681,32.9185,1912.62,False,129.67,250.77,16.91,,1950.72,3672,False,0,1635972477
acfd2c,AAL2714 ,United States,1635972477,1635972477,-97.0107,32.7185,1036.32,False,94.66,0.62,-5.2,,1097.28,,False,0,1635972477
a9c2de,SKW3249 ,United States,1635972477,1635972477,-97.0555,32.7771,678.18,False,83.86,0.35,-3.58,,723.9,2156,False,0,1635972477
a7f7a0,SKW3295 ,United States,1635972180,1635972182,-97.0549,32.8705,167.64,False,61.22,0.48,-3.58,,228.6,0624,False,0,1635972477
acdc6b,N928FM  ,United States,1635972476,1635972477,-96.7172,32.886,12192.0,False,218.47,194.04,0.0,,12397.74,2121,False,0,1635972477
a613e0,ASA158  ,United States,1635972476,1635972476,-96.6091,32.9409,1333.5,False,105.61,154.31,-3.25,,1379.22,4055,False,0,1635972477
a1e8ad,N222CM  ,United States,1635972476,1635972477,-96.6907,32.803,518.16,False,89.97,311.99,0.33,,594.36,,False,0,1635972477
a98853,N713MP  ,United States,1635972477,1635972477,-96.1917,32.3418,2049.78,False,68.54,7.77,0.0,,2110.74,,False,0,1635972477
aaf1f2,AAL1270 ,United States,1635972477,1635972477,-96.7726,32.9736,3375.66,False,163.63,115.11,5.53,,3459.48,3434,False,0,1635972477
a4d236,PEG650  ,United States,1635972477,1635972477,-96.7777,32.1538,14325.6,False,280.67,118.82,0.0,,14546.58,,False,0,1635972477
a4a8e0,N4KR    ,United States,1635972476,1635972477,-96.6382,32.6658,1348.74,False,87.38,312.61,-2.6,,1386.84,,False,0,1635972477
a4d200,N41CG   ,United States,1635972367,1635972367,-97.1996,33.1307,480.06,False,77.18,1.15,-3.58,,541.02,1515,False,0,1635972477
a1f9af,N2260M  ,United States,1635972465,1635972477,-97.561,33.0337,701.04,False,61.66,190.09,0.33,,754.38,,False,0,1635972477
06a12f,QTR04C  ,Qatar,1635972378,1635972379,-97.0549,32.8713,144.78,False,68.94,0.43,-3.58,,213.36,2310,False,0,1635972477
a63975,N50VC   ,United States,1635972477,1635972477,-96.7926,32.8021,403.86,False,67.66,315,-3.58,,464.82,1520,False,0,1635972477
a47bd2,N3883Q  ,United States,1635972477,1635972477,-97.3217,32.5941,640.08,False,35.53,2.49,2.6,,685.8,,False,0,1635972477
ad90a3,AAL2297 ,United States,1635972528,1635972529,-97.0102,32.8333,342.9,False,74.59,0,-4.55,,411.48,0773,False,0,1635972529
a7b05e,N595E   ,United States,1635972529,1635972529,-96.4664,32.5196,1851.66,False,120.05,314.65,-5.2,,1920.24,,False,0,1635972529
a21026,N232CF  ,United States,1635972526,1635972526,-97.6548,33.527,3688.08,False,160.84,115.58,-6.18,,3970.02,,False,0,1635972529
a71337,JIA5126 ,United States,1635972529,1635972529,-96.4781,33.2864,4892.04,False,177.0,229.6,-6.5,,5006.34,0715,False,0,1635972529
a4634b,LXJ382  ,United States,1635972529,1635972529,-96.9013,33.3028,6431.28,False,195.72,171.23,13.66,,6583.68,,False,0,1635972529
a3ee0b,UPS2954 ,United States,1635972529,1635972529,-97.7127,32.9,7078.98,False,201.68,258.37,13.33,,7239.0,0514,False,0,1635972529
a582b7,XSR454  ,United States,1635972528,1635972528,-97.0111,32.6782,1325.88,False,95.69,0.31,-4.88,,1386.84,7076,False,0,1635972529
ad3098,SWA923  ,United States,1635972223,1635972223,-96.8261,32.8308,160.02,False,72.41,316.44,-3.25,,243.84,,False,0,1635972529
a2f6b3,ENY4248 ,United States,1635972528,1635972528,-97.0449,32.9271,10363.2,False,184.25,249.74,-0.33,,10576.56,1144,False,0,1635972529
ab7509,N8372R  ,United States,1635972422,1635972422,-97.3638,32.8095,91.44,False,23.51,10.08,-2.93,,259.08,,False,0,1635972529
a00711,N1000E  ,United States,1635972394,1635972399,-96.8239,32.8288,175.26,False,58.97,317.12,-2.6,,243.84,5750,True,0,1635972529
acf841,ENY4205 ,United States,1635972529,1635972529,-97.5094,32.4777,2255.52,False,132.98,68.2,-7.8,,2331.72,,False,0,1635972529
ace3be,N93EK   ,United States,1635972529,1635972529,-96.3662,32.5855,2339.34,False,111.64,307.13,-0.33,,2415.54,,False,0,1635972529
aa9bb8,AAL1710 ,United States,1635972327,1635972328,-97.01,32.8658,152.4,False,67.4,0.87,-3.9,,220.98,2641,False,0,1635972529
abbedb,AAL1213 ,United States,1635972528,1635972528,-97.0104,33.0394,1783.08,False,133.97,53.75,12.03,,1828.8,3463,False,0,1635972529
a23494,JSX284  ,United States,1635972529,1635972529,-97.3237,32.7272,4831.08,False,163.55,262.23,8.13,,4953.0,3410,False,0,1635972529
ac20c4,SWA336  ,United States,1635972529,1635972529,-96.7428,32.7586,754.38,False,93.55,317.01,-6.18,,815.34,2412,False,0,1635972529
a6fd40,N55BW   ,United States,1635972528,1635972529,-97.006,32.4014,1432.56,False,134.28,89.34,0.0,,1478.28,,False,0,1635972529
a0306c,FDX979  ,United States,1635972529,1635972529,-97.2315,33.7919,10370.82,False,203.4,258.18,0.0,,10553.7,1064,False,0,1635972529
a95d8e,N702SB  ,United States,1635972529,1635972529,-97.9421,32.5918,1463.04,False,78.19,309.66,3.58,,1516.38,,False,0,1635972529
aa6a02,N770LA  ,United States,1635972341,1635972344,-96.8272,32.9473,213.36,False,56.0,339.57,-3.25,,289.56,1162,False,0,1635972529
acc59d,ENY3723 ,United States,1635972529,1635972529,-97.2866,32.5792,1432.56,False,99.26,174.35,-0.33,,1478.28,,False,0,1635972529
a082d2,N132CA  ,United States,1635972528,1635972528,-96.4813,32.6801,845.82,False,57.7,176.93,0.0,,876.3,,False,0,1635972529
ac6dbd,N90KJ   ,United States,1635972528,1635972528,-97.8529,33.129,6682.74,False,85.14,290.52,7.15,,6850.38,,False,0,1635972529
